Season,Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HAttack,HMidfield,HDefense,HOverall,AAttack,AMidfield,ADefense,AOverall,Wk,AwayTeam,HomeTeam,AwayGame,HomeGame,HForm,AForm,HTGC,ATGC,HTGS,ATGS,HSt,ASt,HGKPP,AGKPP,HHTGKPP,AHTGKPP,HSTKPP,ASTKPP,HSKPP,ASKPP,HYKKP,AYKKP,HRKKP,ARKKP,HCKPP,ACKPP,HFKKP,AFKKP,HTGD,ATGD,FormDif,StDif,GKPP,HTGKPP,STKPP,SKPP,YKKP,RKKP,CKPP,FKKP,AttackDiff,MidfieldDiff,DefenseDiff,OverallDiff,GoalDiff
PL_09_10,2010-03-21,1,2,A,0,2,A,L Probert,10,14,4,9,8,9,4,2,0,0,0,0,3.1,3.25,2.38,76,76,77,76,84,80,80,81,31,Man City,Fulham,29,30,0.1890112392229241,0.7588842839081047,32,36,32,53,0.4666666666666667,0.6,1.0,1.2,0.4,0.2,4.6,5.0,7.8,9.4,1.0,3.2,0.0,0.0,2.2,4.0,6.6,13.8,0,17,-0.5698730446851806,-0.1333333333333333,-0.19999999999999996,0.0,-0.40000000000000036,-1.6000000000000005,-2.2,0.0,-1.7999999999999998,-7.200000000000001,-8,-4,-3,-5,-17
PL_09_10,2010-03-21,2,1,H,1,1,D,H Webb,10,4,5,2,10,15,1,2,2,3,0,0,1.67,3.75,5.5,86,81,84,82,88,82,81,82,31,Liverpool,Man United,31,31,1.1427774600588048,0.6355265247651856,24,30,70,49,0.6,0.4666666666666667,1.8,0.4,0.4,0.2,8.2,4.4,13.6,9.0,1.6,4.0,0.0,0.0,4.6,5.4,7.6,15.8,46,19,0.5072509352936192,0.1333333333333333,1.4,0.0,3.799999999999999,4.6,-2.4,0.0,-0.8000000000000007,-8.200000000000001,-2,-1,3,0,27
PL_09_10,2010-03-23,1,3,A,0,1,A,P Dowd,17,5,10,4,9,24,8,5,0,2,0,0,1.8,3.6,4.5,76,76,75,76,75,72,69,72,21,Wolves,West Ham,31,31,0.12275367401115475,0.32455356924738343,51,49,37,25,0.2,0.4666666666666667,2.2,1.4,0.6,0.8,8.8,4.6,14.4,10.4,0.6,2.2,0.0,0.0,6.4,7.6,9.8,14.2,-14,-24,-0.20179989523622868,-0.26666666666666666,0.8000000000000003,0.0,4.200000000000001,4.0,-1.6,0.0,-1.1999999999999993,-4.399999999999999,1,4,6,4,10
PL_09_10,2010-03-24,0,2,A,0,1,A,P Walton,12,10,5,7,11,10,7,4,3,2,0,0,1.83,3.5,4.33,84,80,80,81,80,77,79,79,2,Everton,Man City,31,30,0.8212579928516697,1.386377007808536,37,42,55,48,0.4,0.6666666666666666,1.2,1.2,0.6,1.0,6.0,7.0,11.0,11.8,2.2,1.8,0.6,0.0,4.2,6.4,15.0,15.0,18,6,-0.5651190149568663,-0.2666666666666666,0.0,0.0,-1.0,-0.8000000000000007,0.40000000000000013,0.6,-2.2,0.0,4,3,1,2,12
PL_09_10,2010-03-24,0,5,A,0,1,A,L Mason,10,20,6,11,11,11,1,6,3,2,0,0,12.0,5.0,1.3,75,74,74,75,85,84,84,83,29,Chelsea,Portsmouth,31,31,0.08357354865702049,0.7029195356733017,53,28,28,70,0.4,0.4666666666666667,2.0,1.8,1.2,1.0,10.0,4.6,16.2,9.4,1.0,1.2,0.0,0.0,7.0,5.0,10.2,12.0,-25,42,-0.6193459870162812,-0.06666666666666665,0.19999999999999996,0.0,5.4,6.799999999999999,-0.19999999999999996,0.0,2.0,-1.8000000000000007,-10,-10,-10,-8,-67
PL_09_10,2010-03-24,1,1,D,1,1,D,M Dean,11,10,4,5,5,7,6,7,0,0,0,0,1.53,3.8,7.0,82,79,76,79,78,77,74,75,29,Sunderland,Aston Villa,31,30,0.664759969010458,0.6589284663623962,24,46,41,40,0.4666666666666667,0.5333333333333333,1.6,0.4,0.6,0.0,7.6,6.0,15.4,10.0,0.2,3.0,0.0,0.2,7.4,5.4,8.0,10.8,17,-6,0.005831502648061759,-0.06666666666666665,1.2000000000000002,0.0,1.5999999999999996,5.4,-2.8,-0.2,2.0,-2.8000000000000007,4,2,2,4,23
PL_09_10,2010-03-24,2,1,H,1,0,H,M Clattenburg,9,8,7,5,18,10,5,6,2,1,0,0,2.0,3.25,4.0,75,75,75,75,73,75,71,74,29,Birmingham,Blackburn,31,31,0.44280770743999415,0.5371487125740021,49,34,32,31,0.4666666666666667,0.4666666666666667,2.0,1.2,1.0,1.0,6.8,7.8,13.2,12.8,0.4,1.6,0.0,0.0,5.2,5.6,12.2,13.2,-17,-3,-0.09434100513400795,0.0,0.8,0.0,-1.0,0.3999999999999986,-1.2000000000000002,0.0,-0.39999999999999947,-1.0,2,0,4,1,-14
PL_09_10,2010-03-27,0,0,D,0,0,D,M Jones,9,22,2,13,14,12,3,7,1,1,0,0,3.8,3.4,2.0,75,72,69,72,80,77,79,79,32,Everton,Wolves,32,32,0.35169440657124973,1.5679571500280403,50,42,28,50,0.4666666666666667,0.8666666666666667,1.0,1.4,0.4,1.0,7.8,8.2,15.6,12.2,0.8,2.0,0.0,0.2,7.0,6.6,9.6,17.4,-22,8,-1.2162627434567905,-0.4,-0.3999999999999999,0.0,-0.39999999999999947,3.4000000000000004,-1.2,-0.2,0.40000000000000036,-7.799999999999999,-5,-5,-10,-7,-30
PL_09_10,2010-03-27,0,1,A,0,0,D,A Marriner,17,12,7,7,14,17,6,7,0,2,0,0,2.1,3.3,3.6,76,76,75,76,73,75,71,74,32,Stoke,West Ham,31,32,0.08224496158747369,0.24386989081111302,54,35,38,29,0.0,0.3333333333333333,2.2,1.6,0.6,0.4,9.4,7.0,15.6,13.0,0.6,1.6,0.2,0.2,7.0,6.0,10.4,8.4,-16,-6,-0.16162492922363933,-0.3333333333333333,0.6000000000000001,0.0,2.4000000000000004,2.5999999999999996,-1.0,0.0,1.0,2.0,3,1,4,2,-10
PL_09_10,2010-03-27,0,4,A,0,1,A,M Atkinson,14,13,10,8,14,15,11,6,0,0,0,0,8.5,4.5,1.4,77,75,73,75,86,81,84,82,32,Man United,Bolton,32,32,0.22428137547079458,1.2832923746843874,56,25,36,72,0.6,0.8,3.0,0.6,0.8,0.4,9.6,4.4,16.8,9.6,1.2,1.4,0.0,0.0,6.4,5.2,16.8,11.2,-20,47,-1.0590109992135928,-0.20000000000000007,2.4,0.0,5.199999999999999,7.200000000000001,-0.19999999999999996,0.0,1.2000000000000002,5.600000000000001,-9,-6,-11,-7,-67
PL_09_10,2010-03-27,1,1,D,0,0,D,H Webb,7,13,3,8,13,13,3,6,3,2,0,0,7.0,4.2,1.5,73,75,71,74,85,82,82,81,32,Arsenal,Birmingham,32,32,0.35988963742458135,1.3010017913616463,36,33,32,73,0.4666666666666667,0.8,2.2,1.2,1.0,0.4,7.8,5.8,11.8,10.2,1.2,2.2,0.0,0.0,5.4,3.6,14.6,11.2,-4,40,-0.9411121539370649,-0.33333333333333337,1.0000000000000002,0.0,2.0,1.6000000000000014,-1.0000000000000002,0.0,1.8000000000000003,3.4000000000000004,-12,-7,-11,-7,-44
PL_09_10,2010-03-27,2,0,H,1,0,H,C Foy,7,12,4,9,11,15,6,8,2,4,0,0,2.4,3.25,3.0,70,72,73,73,76,76,77,76,32,Fulham,Hull,31,31,0.11895580669473471,0.12663753027935915,64,34,29,33,0.0,0.26666666666666666,2.6,0.6,1.2,0.6,8.8,4.2,16.6,6.8,1.0,1.0,0.2,0.0,6.4,1.2,12.4,10.4,-35,-1,-0.007681723584624434,-0.26666666666666666,2.0,0.0,4.6000000000000005,9.8,0.0,0.2,5.2,2.0,-6,-4,-4,-3,-34
PL_09_10,2010-03-27,2,0,H,2,0,H,K Friend,16,8,8,3,5,9,11,2,0,1,0,0,1.2,6.0,17.0,81,78,78,79,75,74,74,75,32,Portsmouth,Tottenham,32,31,1.2354017125147623,0.05599427760020373,29,58,55,28,0.8,0.4,1.2,2.4,0.6,1.0,5.4,6.0,8.6,11.8,1.2,1.6,0.2,0.2,4.0,4.0,9.0,12.0,26,-30,1.1794074349145585,0.4,-1.2,0.0,-0.5999999999999996,-3.200000000000001,-0.40000000000000013,0.0,0.0,-3.0,6,4,4,4,56
PL_09_10,2010-03-27,7,1,H,2,1,H,P Walton,13,7,11,5,12,5,8,6,3,2,0,0,1.4,4.75,8.0,85,84,84,83,82,79,76,79,32,Aston Villa,Chelsea,31,32,0.7304988067301185,0.6043400783372888,28,25,75,42,0.4666666666666667,0.6,1.4,1.4,0.4,1.0,7.6,7.0,12.6,12.0,1.2,2.2,0.4,0.2,3.6,6.2,11.0,10.8,47,17,0.1261587283928297,-0.1333333333333333,0.0,0.0,0.5999999999999996,0.5999999999999996,-1.0000000000000002,0.2,-2.6,0.1999999999999993,3,5,8,4,30
PL_09_10,2010-03-28,0,1,A,0,1,A,M Dean,7,12,3,5,15,12,7,2,3,2,0,0,2.5,3.25,2.88,75,72,70,72,75,75,75,75,32,Blackburn,Burnley,32,32,0.04388607689949231,0.561571287790106,64,50,31,34,0.06666666666666667,0.26666666666666666,1.4,0.8,0.4,0.4,8.8,5.4,17.4,8.8,1.0,1.4,0.0,0.0,6.4,5.6,9.8,9.6,-33,-16,-0.5176852108906137,-0.2,0.5999999999999999,0.0,3.4000000000000004,8.599999999999998,-0.3999999999999999,0.0,0.8000000000000007,0.20000000000000107,0,-3,-5,-3,-17
PL_09_10,2010-03-28,3,0,H,2,0,H,P Dowd,25,7,16,2,11,9,9,2,0,1,0,0,1.3,5.25,11.0,88,82,81,82,78,77,74,75,32,Sunderland,Liverpool,32,32,0.4258027715926743,0.5751016637831801,32,47,50,41,0.4,0.6,1.8,0.6,1.4,0.2,5.4,6.2,11.4,10.8,0.8,2.0,0.0,0.2,3.4,6.6,9.0,10.2,18,-6,-0.14929889219050574,-0.19999999999999996,1.2000000000000002,0.0,-0.7999999999999998,0.5999999999999996,-1.2,-0.2,-3.1999999999999997,-1.1999999999999993,10,5,7,7,24
PL_09_10,2010-03-29,3,0,H,0,0,D,S Attwell,10,9,8,3,12,13,3,4,3,2,0,1,1.33,4.75,11.0,84,80,80,81,74,74,74,74,32,Wigan,Man City,32,31,0.5502428552106187,0.19464683498089083,39,59,55,29,0.5333333333333333,0.4,0.8,1.0,0.4,0.4,6.0,8.4,12.2,15.8,1.8,3.6,0.4,0.0,5.0,6.6,11.8,17.4,16,-30,0.3555960202297278,0.1333333333333333,-0.19999999999999996,0.0,-2.4000000000000004,-3.6000000000000014,-1.8,0.4,-1.5999999999999996,-5.599999999999998,10,6,6,7,46
PL_09_10,2010-04-03,0,0,D,0,0,D,S Bennett,6,16,3,8,11,10,1,9,2,1,1,0,3.3,3.3,2.25,75,74,74,75,75,75,75,75,33,Blackburn,Portsmouth,33,33,0.0375161659921365,0.5760536931669384,60,50,28,35,0.2,0.4666666666666667,2.0,1.0,1.2,0.6,8.8,6.4,15.6,11.2,1.0,1.8,0.0,0.0,7.2,6.0,9.0,12.0,-32,-15,-0.538537527174802,-0.26666666666666666,1.0,0.0,2.4000000000000004,4.4,-0.8,0.0,1.2000000000000002,-3.0,0,-1,-1,0,-17
PL_09_10,2010-04-03,0,1,A,0,1,A,M Jones,14,13,10,9,13,14,6,8,2,0,0,0,2.88,3.25,2.5,77,75,73,75,82,79,76,79,33,Aston Villa,Bolton,32,33,0.15026852156543236,0.4049078524859835,60,32,36,43,0.4,0.4,2.2,1.2,0.4,1.0,8.4,5.8,14.0,10.4,1.2,1.8,0.0,0.0,5.6,6.4,14.6,8.8,-24,11,-0.25463933092055113,0.0,1.0000000000000002,0.0,2.6000000000000005,3.5999999999999996,-0.6000000000000001,0.0,-0.8000000000000007,5.799999999999999,-5,-4,-3,-4,-35
PL_09_10,2010-04-03,1,0,H,0,0,D,A Marriner,23,3,13,2,10,13,10,4,0,2,0,1,1.22,6.0,15.0,85,82,82,81,75,72,69,72,33,Wolves,Arsenal,33,33,0.9904347805624149,0.6206100991495461,34,50,74,28,0.6666666666666666,0.5333333333333333,1.4,1.6,0.6,0.8,4.2,6.0,8.6,11.2,1.2,2.0,0.4,0.0,3.4,5.4,8.2,15.4,40,-22,0.3698246814128687,0.1333333333333333,-0.20000000000000018,0.0,-1.7999999999999998,-2.5999999999999996,-0.8,0.4,-2.0000000000000004,-7.200000000000001,10,10,13,9,62
PL_09_10,2010-04-03,1,2,A,0,1,A,M Dean,9,11,3,5,14,11,3,3,3,1,0,0,2.63,3.2,2.75,86,81,84,82,85,84,84,83,33,Chelsea,Man United,33,33,1.33288098680098,0.8885426398392625,25,29,76,82,1.0,0.6666666666666666,1.6,1.6,0.4,0.8,9.8,5.2,16.2,9.0,1.0,1.2,0.0,0.0,6.2,4.8,10.0,7.0,51,53,0.4443383469617176,0.33333333333333337,0.0,0.0,4.6000000000000005,7.199999999999999,-0.19999999999999996,0.0,1.4000000000000004,3.0,1,-3,0,-1,-2
PL_09_10,2010-04-03,1,6,A,0,5,A,A Wiley,14,20,7,14,5,8,6,7,0,0,0,0,5.0,3.8,1.7,75,72,70,72,84,80,80,81,33,Man City,Burnley,32,33,0.029403671522659845,0.6096971169799579,65,39,31,58,0.06666666666666667,0.5333333333333333,1.2,1.8,0.2,0.8,7.8,6.6,16.0,10.2,1.4,2.6,0.0,0.0,7.0,4.0,10.4,11.2,-34,19,-0.580293445457298,-0.4666666666666667,-0.6000000000000001,0.0,1.2000000000000002,5.800000000000001,-1.2000000000000002,0.0,3.0,-0.7999999999999989,-9,-8,-10,-9,-53
PL_09_10,2010-04-03,2,0,H,1,0,H,L Probert,9,5,3,3,12,12,3,2,3,2,0,0,1.8,3.5,4.5,73,75,71,74,70,72,73,73,33,Hull,Stoke,32,32,0.2843786032347941,0.146955364639501,35,64,30,31,0.13333333333333333,0.2,0.6,1.0,0.2,0.6,3.2,6.0,7.0,10.6,0.8,1.6,0.4,0.2,4.2,4.0,7.4,13.8,-5,-33,0.13742323859529307,-0.06666666666666668,-0.4,0.0,-2.8,-3.5999999999999996,-0.8,0.2,0.20000000000000018,-6.4,3,3,-2,1,28
PL_09_10,2010-04-03,3,1,H,2,0,H,L Mason,11,12,10,9,16,15,6,6,2,0,0,0,3.6,3.3,2.1,78,77,74,75,81,78,78,79,33,Tottenham,Sunderland,32,33,0.38531811473473065,1.2538798241228295,50,29,41,57,0.5333333333333333,0.8,2.4,1.4,1.4,0.2,8.6,7.6,14.2,10.6,0.8,2.0,0.0,0.0,5.4,4.8,10.0,9.4,-9,28,-0.8685617093880988,-0.2666666666666667,1.0,0.0,1.0,3.5999999999999996,-1.2,0.0,0.6000000000000005,0.5999999999999996,-3,-1,-4,-4,-37
PL_09_10,2010-04-04,1,1,D,0,0,D,M Atkinson,8,16,3,8,14,9,5,4,2,1,0,0,4.5,3.5,1.83,73,75,71,74,88,82,81,82,33,Liverpool,Birmingham,33,33,0.5679695346600664,0.6155863206411237,37,32,33,53,0.3333333333333333,0.6,1.8,0.6,0.8,0.4,6.2,3.4,9.0,8.2,1.4,3.2,0.0,0.0,5.0,4.0,12.2,15.0,-4,21,-0.04761678598105734,-0.26666666666666666,1.2000000000000002,0.0,2.8000000000000003,0.8000000000000007,-1.8000000000000003,0.0,1.0,-2.8000000000000007,-15,-7,-10,-8,-25
PL_09_10,2010-04-04,2,1,H,0,1,A,M Clattenburg,7,12,5,7,11,10,6,3,1,2,0,0,2.0,3.4,3.8,76,76,77,76,74,74,74,74,33,Wigan,Fulham,33,32,0.08484714528717063,0.13041337943719686,36,62,33,29,0.26666666666666666,0.4,1.6,0.4,0.2,0.2,7.6,6.2,14.6,12.8,1.4,2.6,0.0,0.2,5.2,5.6,10.0,13.8,-3,-33,-0.045566234150026225,-0.13333333333333336,1.2000000000000002,0.0,1.3999999999999995,1.799999999999999,-1.2000000000000002,-0.2,-0.39999999999999947,-3.8000000000000007,2,2,3,2,30
PL_09_10,2010-04-04,2,2,D,1,0,H,H Webb,10,10,5,5,7,17,2,8,2,3,0,0,1.44,4.33,7.5,80,77,79,79,76,76,75,76,33,West Ham,Everton,33,33,1.1665904446872994,0.05510412426360737,42,55,50,38,0.7333333333333333,0.0,2.2,1.4,1.0,0.8,8.2,4.8,15.4,8.8,1.4,2.8,0.0,0.2,6.2,3.6,13.6,19.2,8,-17,1.111486320423692,0.7333333333333333,0.8000000000000003,0.0,3.3999999999999995,6.6,-1.4,-0.2,2.6,-5.6,4,1,4,3,25
PL_09_10,2010-04-10,1,0,H,0,0,D,M Jones,10,9,6,7,12,20,2,7,1,3,0,0,2.0,3.4,3.8,76,76,75,76,78,77,74,75,34,Sunderland,West Ham,34,34,0.30085374970928574,0.6625509438482883,57,51,40,44,0.06666666666666667,0.6666666666666666,1.8,0.6,0.6,0.2,8.4,6.4,15.0,11.4,0.6,0.8,0.2,0.2,6.2,6.4,10.0,9.8,-17,-7,-0.36169719413900253,-0.6,1.2000000000000002,0.0,2.0,3.5999999999999996,-0.20000000000000007,0.0,-0.20000000000000018,0.1999999999999993,-2,-1,1,1,-10
PL_09_10,2010-04-10,1,4,A,1,1,D,M Atkinson,11,9,4,7,19,14,6,1,5,1,0,0,1.73,3.6,5.0,70,72,73,73,75,72,70,72,34,Burnley,Hull,34,33,0.09846009430846567,0.019700459920182094,66,71,31,32,0.2,0.0,2.6,1.8,1.2,1.4,5.8,6.0,11.8,10.4,1.6,1.8,0.2,0.0,5.2,3.6,11.6,11.2,-35,-39,0.07875963438828357,0.2,0.8,0.0,-0.20000000000000018,1.4000000000000004,-0.19999999999999996,0.2,1.6,0.40000000000000036,-5,0,3,1,4
PL_09_10,2010-04-11,0,0,D,0,0,D,A Marriner,18,2,9,2,6,16,10,1,1,3,0,0,1.29,5.0,13.0,88,82,81,82,76,76,77,76,34,Fulham,Liverpool,33,34,0.6050582492607119,0.1490806008308646,33,37,54,35,0.4666666666666667,0.06666666666666667,2.0,0.4,1.2,0.4,7.2,4.8,13.2,7.4,0.8,1.6,0.0,0.0,4.6,2.6,9.0,10.2,21,-2,0.45597764842984734,0.4,1.6,0.0,2.4000000000000004,5.799999999999999,-0.8,0.0,1.9999999999999996,-1.1999999999999993,12,6,4,6,23
PL_09_10,2010-04-11,0,0,D,0,0,D,C Foy,10,9,8,1,7,4,7,6,0,0,0,0,2.3,3.25,3.2,75,72,69,72,73,75,71,74,34,Stoke,Wolves,33,34,0.41580876643019593,0.31687043435658774,51,35,28,32,0.5333333333333333,0.4666666666666667,1.0,1.4,0.2,0.4,7.8,6.6,16.4,11.6,0.6,1.4,0.0,0.0,7.8,5.2,10.6,11.0,-23,-3,0.09893833207360819,0.06666666666666665,-0.3999999999999999,0.0,1.2000000000000002,4.799999999999999,-0.7999999999999999,0.0,2.5999999999999996,-0.40000000000000036,2,-3,-2,-2,-20
PL_09_10,2010-04-11,0,0,D,0,0,D,P Walton,8,13,7,6,14,12,1,7,1,2,0,0,6.5,4.0,1.53,75,75,75,75,86,81,84,82,34,Man United,Blackburn,34,34,0.3983363091992538,0.8930302611566566,50,27,35,77,0.5333333333333333,0.8,1.2,1.6,0.4,0.6,4.8,5.2,8.8,10.2,1.4,1.2,0.2,0.0,4.2,3.2,13.2,12.0,-15,50,-0.49469395195740284,-0.2666666666666667,-0.40000000000000013,0.0,-0.40000000000000036,-1.3999999999999986,0.19999999999999996,0.2,1.0,1.1999999999999993,-11,-6,-9,-7,-65
PL_09_10,2010-04-11,5,1,H,3,1,H,P Dowd,17,5,8,3,12,9,8,4,0,3,0,0,1.4,4.5,8.5,84,80,80,81,73,75,71,74,34,Birmingham,Man City,34,33,0.6194003285824357,0.5836830740338154,40,38,64,34,0.6666666666666666,0.2,1.4,1.2,0.4,0.4,7.4,9.2,13.4,14.2,2.2,1.2,0.4,0.0,4.0,6.0,12.8,10.2,24,-4,0.03571725454862029,0.4666666666666666,0.19999999999999996,0.0,-1.799999999999999,-0.7999999999999989,1.0000000000000002,0.4,-2.0,2.6000000000000014,11,5,9,7,28
PL_09_10,2010-04-13,1,0,H,1,0,H,L Probert,18,7,8,2,13,22,5,2,1,4,0,0,1.14,8.0,19.0,85,84,84,83,77,75,73,75,34,Bolton,Chelsea,34,34,1.328393365483586,0.10067990944883967,30,61,84,36,0.8666666666666667,0.2,2.6,1.0,0.6,0.4,7.8,6.0,12.4,10.4,1.8,1.0,0.0,0.4,5.2,6.0,12.0,13.8,54,-25,1.2277134560347462,0.6666666666666667,1.6,0.0,1.7999999999999998,2.0,0.8,-0.4,-0.7999999999999998,-1.8000000000000007,8,9,11,8,79
PL_09_10,2010-04-14,0,0,D,0,0,D,M Dean,24,6,14,2,16,9,10,3,2,1,0,0,1.57,3.8,6.5,74,74,74,74,75,74,74,75,34,Portsmouth,Wigan,34,34,0.08737696422292189,0.15658681325048524,64,60,30,28,0.2,0.26666666666666666,2.2,1.6,0.4,0.4,7.2,6.0,11.2,12.0,1.6,1.2,0.0,0.0,4.8,4.4,12.6,10.6,-34,-32,-0.06920984902756334,-0.06666666666666665,0.6000000000000001,0.0,1.2000000000000002,-0.8000000000000007,0.40000000000000013,0.0,0.39999999999999947,2.0,-1,0,0,-1,-2
PL_09_10,2010-04-14,2,1,H,1,0,H,M Clattenburg,13,19,10,11,13,10,4,6,3,1,0,0,3.25,3.3,2.25,81,78,78,79,85,82,82,81,34,Arsenal,Tottenham,34,33,0.8400994821622958,1.195236113281765,32,34,58,75,0.8,0.6666666666666666,1.6,0.6,1.0,0.2,5.6,4.6,10.2,8.4,0.6,2.0,0.2,0.2,5.6,4.0,6.6,12.6,26,41,-0.35513663111946925,0.13333333333333341,1.0,0.0,1.0,1.799999999999999,-1.4,0.0,1.5999999999999996,-6.0,-4,-4,-4,-2,-15
PL_09_10,2010-04-14,2,2,D,0,1,A,M Atkinson,10,13,7,10,11,9,7,6,2,2,0,0,2.25,3.3,3.3,82,79,76,79,80,77,79,79,34,Everton,Aston Villa,34,33,0.4789207063913457,0.7997999589474811,32,44,44,52,0.4,0.6,2.2,1.2,1.0,0.6,6.0,8.0,11.6,12.2,1.2,1.6,0.0,0.2,7.2,5.2,8.6,13.4,12,8,-0.3208792525561354,-0.19999999999999996,1.0000000000000002,0.0,-2.0,-0.5999999999999996,-0.40000000000000013,-0.2,2.0,-4.800000000000001,2,2,-3,0,4
PL_09_10,2010-04-17,0,0,D,0,0,D,M Clattenburg,10,11,7,4,11,12,8,1,0,0,0,0,1.73,3.6,5.0,73,75,71,74,70,72,73,73,35,Hull,Birmingham,34,35,0.3910676596026563,0.065968263186672,43,70,35,32,0.13333333333333333,0.2,2.4,0.8,1.2,0.4,6.0,5.2,10.4,8.8,1.4,1.6,0.0,0.0,5.6,3.8,13.0,9.6,-8,-38,0.32509939641598434,-0.06666666666666668,1.5999999999999999,0.0,0.7999999999999998,1.5999999999999996,-0.20000000000000018,0.0,1.7999999999999998,3.4000000000000004,3,3,-2,1,30
PL_09_10,2010-04-17,0,0,D,0,0,D,M Dean,11,5,4,1,9,11,5,9,1,0,0,0,2.1,3.25,3.75,76,76,77,76,75,72,69,72,35,Wolves,Fulham,35,34,0.3030274883682501,0.37081368370676143,37,51,35,28,0.2,0.4,1.6,1.0,0.2,0.6,6.4,4.8,11.4,9.2,0.8,1.4,0.0,0.2,5.4,5.4,7.4,13.0,-2,-23,-0.06778619533851132,-0.2,0.6000000000000001,0.0,1.6000000000000005,2.200000000000001,-0.5999999999999999,-0.2,0.0,-5.6,1,4,8,4,21
PL_09_10,2010-04-17,0,1,A,0,0,D,M Atkinson,8,13,5,3,8,12,7,5,2,1,0,0,2.88,3.5,2.4,84,80,80,81,86,81,84,82,35,Man United,Man City,35,34,0.8120157430135947,0.7836534283788749,41,27,69,77,0.8666666666666667,0.4666666666666667,2.2,1.4,0.8,0.6,7.8,4.2,15.0,8.2,1.6,1.2,0.0,0.0,6.2,3.6,12.0,10.6,28,50,0.028362314634719832,0.4,0.8000000000000003,0.0,3.5999999999999996,6.800000000000001,0.40000000000000013,0.0,2.6,1.4000000000000004,-2,-1,-4,-1,-22
PL_09_10,2010-04-17,1,2,A,1,0,H,S Attwell,11,13,5,8,10,5,5,1,1,2,0,0,2.1,3.25,3.75,73,75,71,74,77,75,73,75,35,Bolton,Stoke,35,34,0.417104523738264,0.06745553933072257,35,62,32,36,0.5333333333333333,0.0,0.8,1.0,0.2,0.4,4.6,4.6,11.4,7.8,1.4,1.0,0.2,0.2,5.4,3.8,10.2,13.6,-3,-26,0.34964898440754144,0.5333333333333333,-0.19999999999999996,0.0,0.0,3.6000000000000005,0.3999999999999999,0.0,1.6000000000000005,-3.4000000000000004,-4,0,-2,-1,23
PL_09_10,2010-04-17,2,1,H,2,0,H,H Webb,16,9,11,4,14,17,3,3,3,2,0,0,1.62,3.75,6.0,78,77,74,75,75,72,70,72,35,Burnley,Sunderland,35,35,0.44390913237835317,0.04146998677178385,52,72,44,36,0.4666666666666667,0.2,2.2,2.2,1.4,1.4,9.0,6.8,13.6,10.8,0.6,1.2,0.0,0.0,6.0,2.6,10.4,9.8,-8,-36,0.4024391456065693,0.26666666666666666,0.0,0.0,2.2,2.799999999999999,-0.6,0.0,3.4,0.5999999999999996,3,5,4,3,28
PL_09_10,2010-04-17,2,1,H,2,0,H,P Dowd,20,9,10,6,7,14,13,4,2,4,0,1,4.0,3.6,1.91,81,78,78,79,85,84,84,83,35,Chelsea,Tottenham,35,34,1.2345273995452783,1.3506536934627245,33,30,60,85,0.8,0.8666666666666667,2.2,1.8,1.2,0.8,7.8,6.2,12.4,11.8,1.4,2.0,0.2,0.0,6.4,5.6,10.6,11.6,27,55,-0.11612629391744611,-0.06666666666666665,0.40000000000000013,0.0,1.5999999999999996,0.5999999999999996,-0.6000000000000001,0.2,0.8000000000000007,-1.0,-4,-6,-6,-4,-28
PL_09_10,2010-04-17,2,3,A,0,1,A,A Marriner,15,11,10,4,15,10,4,2,3,2,0,0,2.8,3.25,2.6,75,75,75,75,80,77,79,79,35,Everton,Blackburn,35,35,0.5615853133451967,0.7858493440673636,50,46,35,54,0.6,0.6,0.6,1.2,0.2,0.4,4.8,7.8,7.6,12.2,1.6,1.8,0.2,0.2,3.4,5.6,13.6,13.0,-15,8,-0.22426403072216694,0.0,-0.6,0.0,-3.0,-4.6,-0.19999999999999996,0.0,-2.1999999999999997,0.5999999999999996,-5,-2,-4,-4,-23
PL_09_10,2010-04-18,1,2,A,1,1,D,L Probert,16,12,12,9,5,10,7,6,0,0,0,0,5.5,3.75,1.67,75,74,74,75,82,79,76,79,35,Aston Villa,Portsmouth,34,35,0.13374756307138932,0.7058517200290104,60,34,28,46,0.3333333333333333,0.3333333333333333,1.8,1.0,1.2,1.0,10.6,4.6,19.4,7.4,1.6,0.8,0.2,0.0,8.4,5.2,12.0,7.6,-32,12,-0.5721041569576211,0.0,0.8,0.0,6.0,11.999999999999998,0.8,0.2,3.2,4.4,-7,-5,-2,-4,-44
PL_09_10,2010-04-18,3,2,H,0,1,A,L Mason,16,11,11,8,15,13,8,3,2,1,0,0,6.5,4.0,1.53,74,74,74,74,85,82,82,81,35,Arsenal,Wigan,35,35,0.10267926184291615,0.8008081958987825,64,36,30,76,0.26666666666666666,0.6666666666666666,2.2,0.8,0.4,0.2,10.0,6.8,16.0,12.2,2.0,2.2,0.0,0.2,6.8,5.2,15.8,14.6,-34,40,-0.6981289340558663,-0.39999999999999997,1.4000000000000001,0.0,3.2,3.8000000000000007,-0.20000000000000018,-0.2,1.5999999999999996,1.200000000000001,-11,-8,-8,-7,-74
